There was once a farmer and his wife.[anki:play:q:0]	Existia/Havia/Tinha uma vez (era uma vez) um fazendeiro e sua esposa.
You’ve got a proven work record, which gives you a big advantage.[anki:play:q:0]	proven adjective UK /ˈpruː.vən/ /ˈprəʊ.vən/ US /ˈpruː.vən/ shown to be true provado
People on trial are innocent until proven guilty.[anki:play:q:0]	proven adjective UK /ˈpruː.vən/ /ˈprəʊ.vən/ US /ˈpruː.vən/ shown to be true provado
a constant stream of traffic[anki:play:q:0]	stream noun UK /striːm/ US /strim/ B1 a small river riacho, regato, ribeirão a stream of something a line of people or cars moving in the same direction fluxo de algo
A little girl who drowned in that stream over there.[anki:play:q:0]	stream noun UK /striːm/ US /strim/ B1 a small river riacho, regato, ribeirão a stream of something a line of people or cars moving in the same direction fluxo de algo
One side of his face had swollen up where he’d been stung.[anki:play:q:0]	swell verb UK /swel/ US /swel/ past tense swelled | past participle swollen to get bigger or to make something bigger inchar(-se), crescer, aumentar
I fell into a gentle slumber.[anki:play:q:0]	slumber noun literary UK /ˈslʌm.bər/ US /-bɚ/ sleep sono slumber verb literary UK /ˈslʌm.bər/ US /-bɚ/ to sleep dormir
I didn’t want to rouse you from your slumbers.[anki:play:q:0]	slumber noun literary UK /ˈslʌm.bər/ US /-bɚ/ sleep sono slumber verb literary UK /ˈslʌm.bər/ US /-bɚ/ to sleep dormir
But sport is increasingly becoming tainted by greed.[anki:play:q:0]	greed noun [ no plural ] UK /ɡriːd/ US /ɡrid/ a desire for a lot more food, money, or things than you need avareza, gula, avidez
That's the thing about greed[anki:play:q:0]	greed noun [ no plural ] UK /ɡriːd/ US /ɡrid/ a desire for a lot more food, money, or things than you need avareza, gula, avidez, ambição
He was stung by a wasp.[anki:play:q:0]	sting verb UK /stɪŋ/ US /stɪŋ/ past tense and past participle stung If an insect, plant, etc. stings you, it causes pain by putting poison into your skin. picar sting noun UK /stɪŋ/ US /stɪŋ/ a painful wound that you get when an insect, plant, etc. puts poison into your skin picada
a wasp sting[anki:play:q:0]	sting verb UK /stɪŋ/ US /stɪŋ/ past tense and past participle stung If an insect, plant, etc. stings you, it causes pain by putting poison into your skin. picar sting noun UK /stɪŋ/ US /stɪŋ/ a painful wound that you get when an insect, plant, etc. puts poison into your skin picada
He roused himself and got back to work.[anki:play:q:0]	rouse verb UK /raʊz/ US to wake someone up or make someone more active or excited despertar
The speaker attempted to rouse the crowd with a cry for action.[anki:play:q:0]	rouse verb UK /raʊz/ US to wake someone up or make someone more active or excited despertar
tainted election results[anki:play:q:0]	contaminado manchado maculado estragado corrompido infectado
tainted seafood[anki:play:q:0]	contaminado manchado maculado estragado corrompido infectado
His business thrived in the years before the war.[anki:play:q:0]	thrive verb UK /θraɪv/ US thrived or US also throve | thrived or US also thriven to grow, develop, or be successful desenvolver-se, crescer bem, prosperar
She seems to thrive on stress.[anki:play:q:0]	thrive verb UK /θraɪv/ US thrived or US also throve | thrived or US also thriven to grow, develop, or be successful desenvolver-se, crescer bem, prosperar thriving adjective UK /ˈθraɪ.vɪŋ/ US próspero
a thriving economy[anki:play:q:0]	thrive verb UK /θraɪv/ US thrived or US also throve | thrived or US also thriven to grow, develop, or be successful desenvolver-se, crescer bem, prosperar thriving adjective UK /ˈθraɪ.vɪŋ/ US próspero
this wasp lays eggs on the flower.[anki:play:q:0]	wasp noun UK /wɒsp/ US /wɑsp/ a flying insect with a thin, black and yellow body vespa, marimbondo
She still blames him for Tony’s accident.[anki:play:q:0]	blame verb UK /bleɪm/ US /bleɪm/ present participle blaming | past tense and past participle blamed blame someone for something B1 to say or think that someone or something has done something bad culpar alguém/algo de algo be to blame (for something) to be responsible for something bad that has happened ser culpado (por algo) blame noun [ no plural ] UK /bleɪm/ US /bleɪm/ put the blame (for something) on someone/something to consider someone or something responsible for something bad culpar alguém (de algo) take the blame to be the person that everyone thinks has done something bad levar a culpa
Poor housing is to blame for many of their health problems.[anki:play:q:0]	blame verb UK /bleɪm/ US /bleɪm/ present participle blaming | past tense and past participle blamed blame someone for something B1 to say or think that someone or something has done something bad culpar alguém/algo de algo be to blame (for something) to be responsible for something bad that has happened ser culpado (por algo) blame noun [ no plural ] UK /bleɪm/ US /bleɪm/ put the blame (for something) on someone/something to consider someone or something responsible for something bad culpar alguém (de algo) take the blame to be the person that everyone thinks has done something bad levar a culpa
They put the blame on faulty equipment.[anki:play:q:0]	blame noun [ no plural ] UK /bleɪm/ US /bleɪm/ put the blame (for something) on someone/something to consider someone or something responsible for something bad culpar alguém (de algo)
When a team loses, it’s always the manager who takes the blame.[anki:play:q:0]	blame noun [ no plural ] UK /bleɪm/ US /bleɪm/ put the blame (for something) on someone/something to consider someone or something responsible for something bad culpar alguém (de algo) take the blame to be the person that everyone thinks has done something bad levar a culpa blame verb UK /bleɪm/ US /bleɪm/ present participle blaming | past tense and past participle blamed blame someone for something B1 to say or think that someone or something has done something bad culpar alguém/algo de algo be to blame (for something) to be responsible for something bad that has happened ser culpado (por algo)
Dr Yang was making a toddler cry.[anki:play:q:0]	toddler noun UK /ˈtɒd·lər/ US /ˈtɑd·lər/ a child who has just learned to walk criança (que está começando a andar)
Try adopting an infant these days.[anki:play:q:0]	infant noun formal UK /ˈɪn·fənt/ US /ˈɪn·fənt/ a baby or very young child criança pequena
I crawled under the desk to plug in the lamp.[anki:play:q:0]	crawl verb UK /krɔːl/ US /krɔl/ to move on your hands and knees rastejar, arrastar-se, engatinhar crawl noun [ no plural ] UK /krɔːl/ US /krɔl/ a very slow speed passo de tartaruga [ no plural ] a style of swimming in which you move your arms over your head and kick with straight legs crawl (estilo de natação)
Traffic slowed to a crawl.[anki:play:q:0]	crawl verb UK /krɔːl/ US /krɔl/ to move on your hands and knees rastejar, arrastar-se, engatinhar crawl noun [ no plural ] UK /krɔːl/ US /krɔl/ a very slow speed passo de tartaruga [ no plural ] a style of swimming in which you move your arms over your head and kick with straight legs crawl (estilo de natação)
Did you tattle on us to the teacher?[anki:play:q:0]	tattle verb US UK /ˈtæt.əl/ US /ˈtæt̬.əl/ to secretly tell someone in authority, especially a teacher, that someone else has done something bad, often in order to cause trouble dedurar
You're too big to spank.[anki:play:q:0]	spank verb UK /spæŋk/ US to hit a child with the hand, usually several times on the bottom as a punishment dar uma palmada em
She raised her hand.[anki:play:q:0]	raise verb UK /reɪz/ US /reɪz/ present participle raising | past tense and past participle raised B1 to lift something to a higher position levantar, elevar, subir B1 to make an amount or level go up aumentar to look after a child until he or she has become an adult criar to collect money from people in order to do a particular thing angariar (fundos) raise a question, subject, etc. to start talking about a subject that you want other people to consider levantar uma questão, um assunto, etc. raise your voice to speak loudly and angrily to someone levantar a voz
They have raised taxes.[anki:play:q:0]	raise verb UK /reɪz/ US /reɪz/ present participle raising | past tense and past participle raised B1 to make an amount or level go up aumentar
They held a sale to raise money for charity.[anki:play:q:0]	raise verb UK /reɪz/ US /reɪz/ present participle raising | past tense and past participle raised B1 to lift something to a higher position levantar, elevar, subir B1 to make an amount or level go up aumentar to look after a child until he or she has become an adult criar to collect money from people in order to do a particular thing angariar (fundos) raise a question, subject, etc. to start talking about a subject that you want other people to consider levantar uma questão, um assunto, etc. raise your voice to speak loudly and angrily to someone levantar a voz
I’m going to raise the issue with Sally at the meeting.[anki:play:q:0]	raise verb UK /reɪz/ US /reɪz/ present participle raising | past tense and past participle raised B1 to lift something to a higher position levantar, elevar, subir B1 to make an amount or level go up aumentar to look after a child until he or she has become an adult criar to collect money from people in order to do a particular thing angariar (fundos) raise a question, subject, etc. to start talking about a subject that you want other people to consider levantar uma questão, um assunto, etc. raise your voice to speak loudly and angrily to someone levantar a voz
I am seeking advice on the matter.[anki:play:q:0]	seek verb UK /siːk/ US /sik/ past tense and past participle sought to try to find or get something procurar, desejar, obter
She will have sought refuge... with the church.[anki:play:q:0]	seek verb UK /siːk/ US /sik/ past tense and past participle sought to try to find or get something procurar, desejar, obter
she is nasty[anki:play:q:0]	nasty adjective UK /ˈnɑː·sti/ US /ˈnæs·ti/ comparative nastier | superlative nastiest B1 not kind detestável, ruim, maldoso B1 very bad grave, feio very angry or violent bravo, violento
plane fares[anki:play:q:0]	fare noun UK /feər/ US /feər/ B1 the price that you pay to travel on a plane, train, bus, etc. tarifa, preço de passagem, passagem
The fare to town is 7.50 each[anki:play:q:0]	fare noun UK /feər/ US /feər/ B1 the price that you pay to travel on a plane, train, bus, etc. tarifa, preço de passagem, passagem
The house is in a very desirable area of the city.[anki:play:q:0]	desirable adjective UK /dɪˈzaɪə·rə·bl/ US /dɪˈzɑɪər·ə·bəl/ worth having and wanted by most people desejável desirably adverb UK /dɪˈzaɪə·rə·bli/ US /dɪˈzɑɪər·ə·bli/ desejavelmente
It is not the most desirable farmstead I have seen.[anki:play:q:0]	desirable adjective UK /dɪˈzaɪə·rə·bl/ US /dɪˈzɑɪər·ə·bəl/ worth having and wanted by most people desejável desirably adverb UK /dɪˈzaɪə·rə·bli/ US /dɪˈzɑɪər·ə·bli/ desejavelmente
Wake to the smell of a hearty farmstead breakfast.[anki:play:q:0]	farmstead noun US UK /ˈfɑːm.sted/ US /ˈfɑːrm.sted/ the house belonging to a farm and the buildings around it fazenda
By my reckoning, we should arrive in ten minutes[anki:play:q:0]	reckoning noun UK /ˈrek.ən.ɪŋ/ US /ˈrek.ən.ɪŋ/ a calculation that you make contas By my reckoning, we should arrive in ten minutes
And what of Oswald's wergild?[anki:play:q:0]	wergeld, wergild wer.geld n Hist, Jur indenização paga pela família do assassino à do assassinado. compensação
I have silks to deliver and monies to collect.[anki:play:q:0]	“Monies” means sums of money. dinheiro verbas fundos montantes recursos dotações valores
He would never do anything to endanger the children’s lives.[anki:play:q:0]	endanger verb UK /ɪnˈdeɪn·dʒər/ US /enˈdeɪn·dʒər/ to put someone or something in a situation where they or it might be harmed or seriously damaged pôr em perigo, arriscar
""" We must do nothing to endanger the peace.""[anki:play:q:0]"	endanger verb UK /ɪnˈdeɪn·dʒər/ US /enˈdeɪn·dʒər/ to put someone or something in a situation where they or it might be harmed or seriously damaged pôr em perigo, arriscar
I’ve got stomach ache.[anki:play:q:0]	ache noun UK /eɪk/ US /eɪk/ B1 pain that continues for a long time dor ache verb UK /eɪk/ US /eɪk/ present participle aching | past tense and past participle ached to hurt continuously doer
